P19793	P10276	7760852;21478865;21478865;21478865;21478865;21478865;21478865;21478865	genetic interference;direct interaction;physical association;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	genetic interference;cosedimentation in solution;pull down;cosedimentation in solution;x ray scattering;small angle neutron scattering;molecular sieving;small angle neutron scattering
P19793	Q07869	7760852	genetic interference	genetic interference
P61024	P23572	7809159	physical interaction	two hybrid
P61024	P06493	7809159	physical interaction	two hybrid
P61024	P24941	7809159;8601310	physical interaction;direct interaction	two hybrid;x-ray crystallography
P61024	Q00526	7809159	physical interaction	two hybrid
P38936	P12004	7911228;15576034;7911228	physical interaction;direct interaction;physical interaction	coimmunoprecipitation;isothermal titration calorimetry;cosedimentation through density gradient
P20248	P38936	8242751	physical interaction	coimmunoprecipitation
P24385	P38936	8242751	physical interaction	coimmunoprecipitation
P24864	P38936	8242751	physical interaction	coimmunoprecipitation
P24941	P00274	8606778	physical interaction	two hybrid
P13861	Q12802	7929081	physical interaction	biochemical
P13861	P13861	7929081	physical interaction	biochemical
P11137	P13861	2147685	physical interaction	biophysical
P24588	P13861	22343722;1860836;22343722	physical association;physical interaction;direct interaction	fluorescent resonance energy transfer;biophysical;molecular sieving
P23458	P14784	7973658	physical interaction	experimental interaction detection
P31785	P52333	7973658	physical interaction	experimental interaction detection
P45983	P05412	18003900;8137421	direct interaction;physical interaction	protein kinase assay;biophysical
P01112	P45983	8137421	physical interaction	biophysical
P41236	P36873	8119416	physical interaction	two hybrid
Q15435	P08129	9037183	physical interaction	biophysical
Q14901	P61244	7565735	physical interaction	two hybrid
Q14901	P50539	7565735	physical interaction	two hybrid
P49841	P05412	1846781	physical interaction	biochemical
P28482	P05412	1922387	physical interaction	biochemical
P45984	P05412	1922387	physical interaction	biochemical
P05412	P53779	1922387;22327296;22327296	physical interaction;direct interaction;phosphorylation reaction	biochemical;pull down;protein kinase assay
P05412	P18848	1827203	physical interaction	coimmunoprecipitation
P05412	P18847	1827203	physical interaction	coimmunoprecipitation
P05412	P18848	1827203	physical interaction	coimmunoprecipitation
P01100	P18848	1827203	physical interaction	coimmunoprecipitation
P18848	P15407	1827203	physical interaction	coimmunoprecipitation
P30304	P04049	7744247;7744247	physical interaction;physical interaction	biochemical;experimental interaction detection
P30305	P04049	7744247;7744247	physical interaction;physical interaction	biochemical;experimental interaction detection
P30304	P01112	7744247;7744247	physical interaction;physical interaction	experimental interaction detection;biochemical
P30305	P01112	7744247;7744247	physical interaction;physical interaction	biochemical;experimental interaction detection
Q02750	P04049	17724343;1326789;23934108;23934108;17724343	physical association;physical interaction;direct interaction;physical association;physical interaction	anti tag coimmunoprecipitation;biochemical;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P01019	P07527	1825699	physical interaction	biochemical
P14635	P30304	1836978	physical interaction	coimmunoprecipitation
P20248	P06493	1833185	physical interaction	biochemical
P06493	P14635	17283331;17283331;24358021;10362260;17283331;10973963;1833185;17283331;17283331;17283331	direct interaction;physical association;direct interaction;physical interaction;direct interaction;physical interaction;physical interaction;physical association;physical association;physical association	pull down;anti bait coimmunoprecipitation;pull down;coimmunoprecipitation;anti tag coimmunoprecipitation;coimmunoprecipitation;biochemical;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P06493	P24864	1833068	physical interaction	biophysical
P17707	P17707	1917972	physical interaction	biochemical
P07737	P41832	9184220;9184220	physical interaction;physical interaction	biochemical;two hybrid
P00533	P29353	9742218	physical interaction	experimental interaction detection
P62993	P35568	7486683;8491186	physical interaction;genetic interference	biophysical;genetic interference
P27986	P35568	7486683	physical interaction	biophysical
P27986	P09619	7486683	physical interaction	biophysical
P20936	P09619	7486683	physical interaction	biophysical
P09619	P62993	7486683	physical interaction	biophysical
P09619	P19174	23063561;7486683	direct interaction;physical interaction	nuclear magnetic resonance;biophysical
Q01081	P26368	8647433	genetic interference	genetic interference
P05067	P01023	9501253;9501253	physical interaction;physical interaction	coimmunoprecipitation;two hybrid
P05067	P22303	9325095	physical interaction	electron microscopy
P05067	P02649	10428074	physical interaction	experimental interaction detection
P23458	P62993	8536716	genetic interference	genetic interference
P21926	P16070	9117348	physical interaction	coimmunoprecipitation
P18827	P21926	9117348	physical interaction	coimmunoprecipitation
P07357	P02748	10346902	physical interaction	biophysical
P27635	P49768	10508860;10508860	physical interaction;physical interaction	coimmunoprecipitation;two hybrid
P49768	P21333	10393925	genetic interference	genetic interference
Q9UQB3	P49768	10208590;10208590	physical interaction;physical interaction	coimmunoprecipitation;two hybrid
Q04637	Q86504	9755181	physical interaction	two hybrid
P29323	P29323	9933164	direct interaction	x-ray crystallography
P05109	P06702	10606357	genetic interference	genetic interference
P26368	Q07955	9582097	physical interaction	two hybrid
P41182	Q9Y618	9824158	physical interaction	two hybrid
Q15916	P41182	9824158	physical interaction	affinity chromatography technology
Q9Y618	Q15916	9824158	physical interaction	affinity chromatography technology
Q9Y618	Q05516	9824158	physical interaction	affinity chromatography technology
Q9Y618	P24768	9824158	physical interaction	affinity chromatography technology
P19525	P19525	9792841	physical interaction	affinity chromatography technology
Q30201	P02786	9546397;10638746;14691533;20133674;20133674	direct interaction;direct interaction;direct interaction;physical association;physical association	surface plasmon resonance;x-ray crystallography;surface plasmon resonance;pull down;pull down
P02786	P02787	21788477;21788477;16271884;20404192;20404192;9546397;16271884;16271884;14691533	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;x-ray crystallography;electron paramagnetic resonance;mass spectrometry studies of complexes;molecular sieving;x-ray crystallography;classical fluorescence spectroscopy;surface plasmon resonance;surface plasmon resonance
P01375	P01375	19838188;2922050	direct interaction;direct interaction	molecular sieving;x-ray crystallography
P19438	P01375	2170974;14743216;2158863;2170974;22801493;23955153;23955153;20080539	physical interaction;physical interaction;physical interaction;physical association;direct interaction;physical association;physical association;physical association	biochemical;tandem affinity purification;affinity chromatography technology;biochemical;surface plasmon resonance;pull down;pull down;pull down
P01375	P20333	2172983;1328224;1328224;14743216	physical interaction;direct interaction;physical interaction;physical interaction	affinity chromatography technology;cross-linking study;biochemical;tandem affinity purification
P01374	P20333	1328224;1328224	physical interaction;direct interaction	biochemical;cross-linking study
P19438	P01374	8387891	direct interaction	x-ray crystallography
P01374	P01374	8387891	direct interaction	x-ray crystallography
P36941	P01375	8171323	physical interaction	coimmunoprecipitation
P01374	P36941	8171323	physical interaction	coimmunoprecipitation
P01374	P01375	8171323	physical interaction	coimmunoprecipitation
P32971	P28908	10768840	physical interaction	biochemical
Q06643	P01374	8621492	physical interaction	affinity chromatography technology
P25942	P29965	1280226	physical interaction	affinity chromatography technology
Q07011	P41273	8088337	physical interaction	affinity chromatography technology
P23510	P43489	16905106;16905106;8076595	direct interaction;direct interaction;physical interaction	x-ray crystallography;molecular sieving;affinity chromatography technology
P13232	P16871	19141282;19141282;19141282;19141282;19141282;19141282;1558969;19141282;8409434	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical interaction;direct interaction;physical interaction	enzyme linked immunosorbent assay;surface plasmon resonance;surface plasmon resonance;enzyme linked immunosorbent assay;x-ray crystallography;x-ray crystallography;affinity chromatography technology;surface plasmon resonance;affinity chromatography technology
P31785	P13232	9371812;8128231	physical interaction;physical interaction	fluorescent resonance energy transfer;biochemical
P40933	P31785	9371812;10903799;8178155;10903799	physical interaction;direct interaction;physical interaction;physical interaction	fluorescent resonance energy transfer;cross-linking study;biochemical;coimmunoprecipitation
Q01113	P15248	9261146	physical interaction	biochemical
P14784	P40933	10903799;10903799	direct interaction;physical interaction	cross-linking study;coimmunoprecipitation
P05112	P24394	7721786;9874253;10219247;7721786	physical interaction;direct interaction;direct interaction;direct interaction	coimmunoprecipitation;x-ray crystallography;x-ray crystallography;cross-linking study
